route,daytype,rides,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,year,month
120,1,892,0.0338333333333333,0.0,0.0,77.0,86.6,62.2,2018,5
50,0,3671,0.000672268907563,0.0,0.0,73.0,79.9,61.9,2018,6
88,1,1489,0.0,0.0,0.0,77.0,90.0,66.22222222222223,2018,5
1001,0,5,0.40472,0.0,0.0,68.0,73.2,60.6,2018,6
39,1,1948,0.0019819819819819,0.0,0.0,64.0,73.4,49.9,2018,5
1001,0,97,0.0119469026548672,0.0,0.0,60.0,72.0,51.3,2018,6
201,0,1227,0.0269230769230769,0.0,0.0,42.0,52.0,35.9,2018,4
78,1,7526,0.0019819819819819,0.0,0.0,64.0,73.4,49.9,2018,5
72,1,12792,0.2905,0.0,0.0,62.0,78.1,50.7,2018,5
112,1,2058,0.0366101694915254,0.0,0.0,71.0,79.0,57.8,2018,6
96,1,892,0.0011320754716981,0.0,0.0,48.0,58.7,34.7,2018,4
92,1,6395,0.0,0.0,0.0,71.0,81.1,54.7,2018,5
26,1,4179,0.0,0.0,0.0,51.0,61.9,41.2,2018,4
147,1,11080,0.0788793103448275,0.0,0.0,71.0,82.5,56.8,2018,6
106,1,1062,0.3948360655737705,0.0,0.0,71.0,86.2,63.5,2018,6
59,0,1761,0.0170093457943925,0.0,0.0,79.0,90.55555555555556,67.66666666666667,2018,5
156,1,7233,0.807936507936508,0.0,0.0,64.0,75.4,52.9,2018,5
96,1,864,0.0094845360824742,0.03125,0.0,35.0,39.9,28.7,2018,4
8A,1,2756,0.0891056910569105,0.0,0.0,70.0,82.1,56.9,2018,5
J14,0,3178,0.0004950495049504,0.0096385542168674,0.037037037037037,31.0,39.0,20.8,2018,4
81W,1,1852,0.004018691588785,0.0063291139240506,0.0,32.0,39.3,22.6,2018,4
106,1,1048,0.0026851851851851,0.0,0.0,78.0,88.6,62.2,2018,5
53A,1,7817,0.0891056910569105,0.0,0.0,70.0,82.1,56.9,2018,5
12,1,12574,0.0,0.0,0.0,63.0,73.9,51.0,2018,5
90,1,4299,0.0,0.0,0.0,82.0,91.8,69.2,2018,6
97,1,2956,0.0873553719008264,0.0,0.0,69.0,79.4,64.1,2018,6
90,1,3903,0.5842741935483872,0.0,0.0,66.0,71.8,62.3,2018,6
63,1,15323,0.0,0.0,0.0,73.0,81.2,59.5,2018,6
205,1,880,8.620689655172414e-05,0.0,0.0,67.0,79.5,53.6,2018,6
22,0,13092,0.0170093457943925,0.0,0.0,79.0,90.55555555555556,67.66666666666667,2018,5
77,1,17504,0.5842741935483872,0.0,0.0,66.0,71.8,62.3,2018,6
92,1,6347,0.0788793103448275,0.0,0.0,71.0,82.5,56.8,2018,6
94,1,8878,0.0094845360824742,0.03125,0.0,35.0,39.9,28.7,2018,4
55,1,9281,0.2934782608695652,0.0,0.0,64.0,68.3,60.1,2018,6
8A,1,3242,0.0,0.0,0.0,71.0,81.1,54.7,2018,5
29,1,11014,0.0,0.0,0.0,77.0,90.0,66.22222222222223,2018,5
206,1,701,0.1872115384615384,0.4917808219178082,0.4916666666666667,39.0,47.1,31.9,2018,4
103,1,1997,0.0011320754716981,0.0,0.0,48.0,58.7,34.7,2018,4
X9,1,6542,0.5842741935483872,0.0,0.0,66.0,71.8,62.3,2018,6
75,0,3769,0.0012389380530973,0.0,0.0,62.0,74.2,50.0,2018,5
22,1,16226,9.615384615384615e-05,0.0,0.0,47.0,56.3,31.3,2018,4
X49,1,7272,0.0,0.0,0.0,71.0,81.1,54.7,2018,5
71,0,4535,0.0356730769230769,0.0,0.0,51.0,61.4,44.6,2018,5
84,1,3419,9.615384615384615e-05,0.0,0.0,47.0,56.3,31.3,2018,4
143,1,1713,0.2934782608695652,0.0,0.0,64.0,68.3,60.1,2018,6
10,1,299,0.0029729729729729,0.0,0.0,67.0,77.0,54.6,2018,6
49,1,16070,0.0,0.0,0.0,59.0,73.3,46.9,2018,5
52A,1,4193,0.0009090909090909,0.0,0.0,74.0,86.0,62.6,2018,6
82,1,15925,0.0011764705882352,0.0,0.0,53.0,61.0,39.3,2018,4
63,1,12312,2.112016129032258,0.0,0.0,62.0,65.1,59.8,2018,6
205,1,902,0.0,0.0,0.0,63.0,73.9,51.0,2018,5
125,1,1182,0.0011764705882352,0.0,0.0,53.0,61.0,39.3,2018,4
48,1,1064,0.0033928571428571,0.0,0.0,57.0,68.2,50.9,2018,5
82,1,18180,0.0338333333333333,0.0,0.0,77.0,86.6,62.2,2018,5
146,1,12777,0.0728846153846153,0.0734375,0.0477272727272727,35.0,40.3,25.2,2018,4
192,1,671,0.0009090909090909,0.0,0.0,74.0,86.0,62.6,2018,6
115,1,3048,0.1864754098360656,0.0,0.0,66.0,76.5,52.3,2018,5
20,1,14633,0.0907627118644067,0.0,0.0,73.0,82.3,64.8,2018,6
34,1,5003,0.0011320754716981,0.0,0.0,48.0,58.7,34.7,2018,4
63,1,15093,0.2934782608695652,0.0,0.0,64.0,68.3,60.1,2018,6
201,0,1239,0.0119469026548672,0.0,0.0,60.0,72.0,51.3,2018,6
39,1,1711,0.0004237288135593,0.0,0.0,69.0,78.8,60.7,2018,6
59,1,3090,0.0084,0.0317073170731707,0.074074074074074,35.0,40.6,28.7,2018,4
81,0,6691,0.0161467889908256,0.0,0.0,86.0,93.8,73.7,2018,6
8A,1,3165,0.0153846153846153,0.0,0.0,61.0,75.3,48.5,2018,6
X98,1,11,0.807936507936508,0.0,0.0,64.0,75.4,52.9,2018,5
136,1,2081,0.1720720720720721,0.2885714285714285,0.2770833333333333,32.0,37.8,25.9,2018,4
67,1,10298,0.0029729729729729,0.0,0.0,67.0,77.0,54.6,2018,6
47,1,9855,0.0002884615384615,0.0,0.0,49.0,57.4,39.4,2018,4
54A,1,728,0.2905,0.0,0.0,62.0,78.1,50.7,2018,5
147,0,7554,0.5126923076923077,0.0,0.0,39.0,46.3,36.7,2018,4
85,1,9945,0.0022413793103448,0.0,0.0,62.0,74.0,47.3,2018,5
49B,1,5770,0.0319626168224299,0.0,0.0,56.0,71.2,41.0,2018,4
49,1,15704,0.004018691588785,0.0063291139240506,0.0,32.0,39.3,22.6,2018,4
68,0,318,0.0,0.0,0.0,83.0,96.11111111111111,69.11111111111111,2018,5
67,1,11242,0.0788793103448275,0.0,0.0,71.0,82.5,56.8,2018,6
7,1,5820,0.0115384615384615,0.0,0.0,55.0,62.5,45.2,2018,4
67,1,8799,0.0047787610619469,0.0,0.0,76.0,83.8,64.1,2018,6
53A,1,7688,0.0,0.0,0.0,73.0,81.2,59.5,2018,6
62,0,4926,0.0012389380530973,0.0,0.0,62.0,74.2,50.0,2018,5
51,0,853,0.0170093457943925,0.0,0.0,79.0,90.55555555555556,67.66666666666667,2018,5
169,1,182,0.0009090909090909,0.0,0.0,74.0,86.0,62.6,2018,6
4,0,13175,0.0,0.0,0.0,87.0,94.4,76.6,2018,6
15,0,4725,0.0,0.0,0.0,28.0,38.0,19.6,2018,4
53,0,8321,0.0,0.0,0.0,83.0,96.11111111111111,69.11111111111111,2018,5
62H,1,1072,0.0873553719008264,0.0,0.0,69.0,79.4,64.1,2018,6
X98,1,5,8.620689655172414e-05,0.0,0.0,67.0,79.5,53.6,2018,6
111A,1,155,0.1872115384615384,0.4917808219178082,0.4916666666666667,39.0,47.1,31.9,2018,4
76,1,10153,2.112016129032258,0.0,0.0,62.0,65.1,59.8,2018,6
82,1,18933,0.0115384615384615,0.0,0.0,55.0,62.5,45.2,2018,4
5,1,427,0.0,0.0,0.0,59.0,73.3,46.9,2018,5
51,0,683,0.7533898305084746,0.0,0.0,66.0,76.2,57.1,2018,6
66,1,22896,0.061,0.0,0.0,65.0,74.4,59.6,2018,5
2,1,3587,0.0019819819819819,0.0,0.0,64.0,73.4,49.9,2018,5
68,1,1499,0.0477678571428571,0.0,0.0,75.0,84.8,66.88888888888889,2018,5
112,0,914,0.0,0.0,0.0,28.0,38.0,19.6,2018,4
85A,1,588,0.0788793103448275,0.0,0.0,71.0,82.5,56.8,2018,6
55A,1,349,0.0,0.0,0.0,77.0,90.0,66.22222222222223,2018,5
15,1,7463,0.0319626168224299,0.0,0.0,56.0,71.2,41.0,2018,4
49B,1,5288,0.0,0.0,0.0,51.0,61.9,41.2,2018,4
29,0,7118,0.0,0.0,0.0,47.0,55.9,36.2,2018,4
63,1,16314,0.0153846153846153,0.0,0.0,61.0,75.3,48.5,2018,6
74,0,5683,0.8057142857142857,0.0,0.0,52.0,60.2,45.8,2018,5
155,0,4980,0.0,0.0,0.0,28.0,38.0,19.6,2018,4
125,1,1072,0.0039449541284403,0.0,0.0,43.0,60.3,39.2,2018,4
74,1,11937,0.0033928571428571,0.0,0.0,57.0,68.2,50.9,2018,5
26,1,4513,0.0,0.0,0.0,77.0,90.0,66.22222222222223,2018,5
172,1,1167,0.0354545454545454,0.0,0.0,69.0,75.1,61.8,2018,6
112,0,763,0.667603305785124,0.0,0.0,81.0,90.5,68.0,2018,6
126,0,1723,0.7711504424778761,0.0,0.0,65.0,73.6,59.4,2018,6
103,1,2113,0.0026851851851851,0.0,0.0,78.0,88.6,62.2,2018,5
49,1,15113,0.0004237288135593,0.0,0.0,69.0,78.8,60.7,2018,6
115,1,3009,0.0,0.0,0.0,77.0,90.0,66.22222222222223,2018,5
97,1,2652,0.0,0.0,0.0,77.0,90.0,66.22222222222223,2018,5
132,1,182,0.0728846153846153,0.0734375,0.0477272727272727,35.0,40.3,25.2,2018,4
206,1,696,0.061,0.0,0.0,65.0,74.4,59.6,2018,5
157,1,4045,0.0033928571428571,0.0,0.0,57.0,68.2,50.9,2018,5
3,0,7574,0.0454716981132075,0.0,0.0,32.0,44.6,25.7,2018,4
48,1,1093,0.1720720720720721,0.2885714285714285,0.2770833333333333,32.0,37.8,25.9,2018,4
54B,1,3087,0.0153846153846153,0.0,0.0,61.0,75.3,48.5,2018,6
51,1,1424,0.0115384615384615,0.0,0.0,55.0,62.5,45.2,2018,4
165,1,144,0.061,0.0,0.0,65.0,74.4,59.6,2018,5
106,1,1125,0.0269298245614035,0.0,0.0,87.0,94.6,69.8,2018,6
8,1,22630,0.004018691588785,0.0063291139240506,0.0,32.0,39.3,22.6,2018,4
205,1,885,0.0011764705882352,0.0,0.0,53.0,61.0,39.3,2018,4
82,1,18568,0.5864566929133859,0.0,0.0,77.0,88.3,67.9,2018,5
63,1,15892,0.0808547008547008,0.0,0.0,52.0,62.7,45.7,2018,5
1,1,1724,0.0,0.0,0.0,71.0,81.1,54.7,2018,5
49,0,10519,0.0,0.0,0.0,83.0,96.11111111111111,69.11111111111111,2018,5
77,1,19278,0.0,0.0,0.0,32.0,41.22222222222222,22.3,2018,4
86,1,2909,0.0,0.0,0.0,48.0,60.77777777777778,34.111111111111114,2018,4
81,1,11735,0.0,0.0,0.0,51.0,61.9,41.2,2018,4
76,0,4179,0.8057142857142857,0.0,0.0,52.0,60.2,45.8,2018,5
86,1,3034,0.0011320754716981,0.0,0.0,48.0,58.7,34.7,2018,4
88,0,613,0.0001709401709401,0.0,0.0,70.0,79.0,52.9,2018,5
151,1,15260,0.0019819819819819,0.0,0.0,64.0,73.4,49.9,2018,5
51,1,1490,8.620689655172414e-05,0.0,0.0,67.0,79.5,53.6,2018,6
156,1,7099,0.0179245283018867,0.0,0.0,39.0,42.3,29.7,2018,4
4,1,17683,0.4967924528301886,0.0,0.0,53.0,60.6,47.0,2018,5
57,1,1933,0.0873553719008264,0.0,0.0,69.0,79.4,64.1,2018,6
136,1,1864,0.4967924528301886,0.0,0.0,53.0,60.6,47.0,2018,5
147,0,7301,0.000672268907563,0.0,0.0,73.0,79.9,61.9,2018,6
24,1,2817,0.0,0.0,0.0,69.0,79.6,53.0,2018,5
X98,1,16,0.3948360655737705,0.0,0.0,71.0,86.2,63.5,2018,6
156,1,6903,0.1864754098360656,0.0,0.0,66.0,76.5,52.3,2018,5
135,1,3382,0.3948360655737705,0.0,0.0,71.0,86.2,63.5,2018,6
172,1,2249,0.1864754098360656,0.0,0.0,66.0,76.5,52.3,2018,5
91,0,1878,0.698019801980198,0.009375,0.0,35.0,38.7,30.5,2018,4
49,1,16083,0.0,0.0,0.0,77.0,90.0,66.22222222222223,2018,5
97,1,2808,0.0891056910569105,0.0,0.0,70.0,82.1,56.9,2018,5
24,1,2759,0.004018691588785,0.0063291139240506,0.0,32.0,39.3,22.6,2018,4
8A,0,2016,0.7533898305084746,0.0,0.0,66.0,76.2,57.1,2018,6
21,1,9475,0.3948360655737705,0.0,0.0,71.0,86.2,63.5,2018,6
84,0,1159,0.0004950495049504,0.0096385542168674,0.037037037037037,31.0,39.0,20.8,2018,4
86,1,2247,0.0011764705882352,0.0,0.0,53.0,61.0,39.3,2018,4
72,1,14895,0.5864566929133859,0.0,0.0,77.0,88.3,67.9,2018,5
54B,1,3008,0.0319626168224299,0.0,0.0,56.0,71.2,41.0,2018,4
74,1,12360,0.0115384615384615,0.0,0.0,55.0,62.5,45.2,2018,4
1001,1,117,0.0033928571428571,0.0,0.0,57.0,68.2,50.9,2018,5
91,1,6379,0.0026851851851851,0.0,0.0,78.0,88.6,62.2,2018,5
155,1,6385,8.620689655172414e-05,0.0,0.0,67.0,79.5,53.6,2018,6
87,0,7979,0.0170093457943925,0.0,0.0,79.0,90.55555555555556,67.66666666666667,2018,5
72,1,13171,0.0084,0.0317073170731707,0.074074074074074,35.0,40.6,28.7,2018,4
169,0,36,0.40472,0.0,0.0,68.0,73.2,60.6,2018,6
75,1,7109,0.0728846153846153,0.0734375,0.0477272727272727,35.0,40.3,25.2,2018,4
73,1,5553,0.0,0.0,0.0,56.0,71.7,36.7,2018,4
55A,1,258,0.0,0.0,0.0,56.0,71.7,36.7,2018,4
96,1,838,0.0,0.0,0.0,69.0,79.6,53.0,2018,5
52A,1,3924,0.0477678571428571,0.0,0.0,75.0,84.8,66.88888888888889,2018,5
81,1,10493,0.0039449541284403,0.0,0.0,43.0,60.3,39.2,2018,4
21,1,9046,0.0004237288135593,0.0,0.0,69.0,78.8,60.7,2018,6
36,0,9549,0.0,0.0,0.0,83.0,93.77777777777776,67.55555555555556,2018,5
90,1,4704,0.648,0.0,0.0,73.0,80.7,65.9,2018,6
111A,1,224,0.0009090909090909,0.0,0.0,74.0,86.0,62.6,2018,6
88,1,1510,0.0,0.0,0.0,69.0,79.6,53.0,2018,5
22,1,17392,0.0029729729729729,0.0,0.0,67.0,77.0,54.6,2018,6
60,1,9822,0.90140350877193,0.0,0.0,59.0,65.3,52.2,2018,5
1,1,1741,0.0022413793103448,0.0,0.0,62.0,74.0,47.3,2018,5
60,1,11068,1.1509375,0.0,0.0,64.0,77.3,56.2,2018,5
111A,0,158,0.0,0.0,0.0,87.0,94.4,76.6,2018,6
94,0,2918,0.7711504424778761,0.0,0.0,65.0,73.6,59.4,2018,6
93,1,2984,0.648,0.0,0.0,73.0,80.7,65.9,2018,6
36,0,8834,0.0,0.0,0.0,83.0,96.11111111111111,69.11111111111111,2018,5
24,1,2454,0.0084,0.0317073170731707,0.074074074074074,35.0,40.6,28.7,2018,4
132,1,297,0.0115384615384615,0.0,0.0,55.0,62.5,45.2,2018,4
79,0,14209,0.2104098360655737,0.0,0.0,67.0,76.6,57.4,2018,6
85,1,7881,2.112016129032258,0.0,0.0,62.0,65.1,59.8,2018,6
52,1,13300,8.620689655172414e-05,0.0,0.0,67.0,79.5,53.6,2018,6
47,1,9026,0.2934782608695652,0.0,0.0,64.0,68.3,60.1,2018,6
70,0,3704,0.7711504424778761,0.0,0.0,65.0,73.6,59.4,2018,6
125,1,1291,0.2934782608695652,0.0,0.0,64.0,68.3,60.1,2018,6
35,0,2131,0.0004950495049504,0.0096385542168674,0.037037037037037,31.0,39.0,20.8,2018,4
15,1,7014,0.0084,0.0317073170731707,0.074074074074074,35.0,40.6,28.7,2018,4
4,0,12262,0.0,0.0,0.0,28.0,38.0,19.6,2018,4
73,1,5567,0.0009090909090909,0.0,0.0,74.0,86.0,62.6,2018,6
66,0,13391,0.7533898305084746,0.0,0.0,66.0,76.2,57.1,2018,6
96,1,765,0.0227927927927927,0.0,0.0,64.0,76.9,58.4,2018,6
132,1,270,0.0873553719008264,0.0,0.0,69.0,79.4,64.1,2018,6
74,0,5773,0.0356730769230769,0.0,0.0,51.0,61.4,44.6,2018,5
54,1,10865,1.1509375,0.0,0.0,64.0,77.3,56.2,2018,5
151,0,14016,0.0001709401709401,0.0,0.0,70.0,79.0,52.9,2018,5
35,0,2414,0.0012389380530973,0.0,0.0,62.0,74.2,50.0,2018,5
79,1,23835,0.0,0.0,0.0,73.0,81.2,59.5,2018,6
1001,1,138,0.0477678571428571,0.0,0.0,75.0,84.8,66.88888888888889,2018,5
55,0,6693,0.0,0.0,0.0,47.0,55.9,36.2,2018,4
55,0,5713,0.0,0.0,0.0,50.0,57.5,40.9,2018,4
71,1,9011,0.0,0.0,0.0,77.0,90.0,66.22222222222223,2018,5
172,0,638,0.0,0.0,0.0,83.0,96.11111111111111,69.11111111111111,2018,5
44,1,3857,8.620689655172414e-05,0.0,0.0,67.0,79.5,53.6,2018,6
J14,1,11378,0.0029729729729729,0.0,0.0,67.0,77.0,54.6,2018,6
20,1,17043,0.90140350877193,0.0,0.0,59.0,65.3,52.2,2018,5
106,0,403,0.667603305785124,0.0,0.0,81.0,90.5,68.0,2018,6
56,1,8585,0.0354545454545454,0.0,0.0,69.0,75.1,61.8,2018,6
132,1,215,0.0,0.0,0.0,32.0,41.22222222222222,22.3,2018,4
93,1,2419,0.5842741935483872,0.0,0.0,66.0,71.8,62.3,2018,6
85A,0,261,0.0170093457943925,0.0,0.0,79.0,90.55555555555556,67.66666666666667,2018,5
119,1,4702,0.0019819819819819,0.0,0.0,64.0,73.4,49.9,2018,5
55N,1,545,0.0094845360824742,0.03125,0.0,35.0,39.9,28.7,2018,4
62H,0,447,0.0119469026548672,0.0,0.0,60.0,72.0,51.3,2018,6
171,1,1228,0.90140350877193,0.0,0.0,59.0,65.3,52.2,2018,5
77,1,20842,0.0022413793103448,0.0,0.0,62.0,74.0,47.3,2018,5
10,1,260,0.0,0.0,0.0,73.0,81.2,59.5,2018,6
18,0,1689,0.0,0.0,0.0,83.0,96.11111111111111,69.11111111111111,2018,5
47,1,8795,0.2905,0.0,0.0,62.0,78.1,50.7,2018,5
67,0,5821,0.5126923076923077,0.0,0.0,39.0,46.3,36.7,2018,4
52,1,11926,0.0726732673267326,1.5354430379746835,1.4660377358490566,33.0,39.9,26.6,2018,4
54A,1,669,0.0728846153846153,0.0734375,0.0477272727272727,35.0,40.3,25.2,2018,4
X98,1,8,0.0354545454545454,0.0,0.0,69.0,75.1,61.8,2018,6
54B,1,2796,0.0907627118644067,0.0,0.0,73.0,82.3,64.8,2018,6
171,1,1609,0.0011320754716981,0.0,0.0,48.0,58.7,34.7,2018,4
146,1,11446,0.0726732673267326,1.5354430379746835,1.4660377358490566,33.0,39.9,26.6,2018,4
112,1,2096,9.615384615384615e-05,0.0,0.0,47.0,56.3,31.3,2018,4
6,1,9128,0.3948360655737705,0.0,0.0,71.0,86.2,63.5,2018,6
112,1,2110,0.0,0.0,0.0,63.0,73.9,51.0,2018,5
201,1,2286,0.0179245283018867,0.0,0.0,39.0,42.3,29.7,2018,4
81W,1,1817,0.0338333333333333,0.0,0.0,77.0,86.6,62.2,2018,5
88,0,594,0.7533898305084746,0.0,0.0,66.0,76.2,57.1,2018,6
65,0,4170,0.7533898305084746,0.0,0.0,66.0,76.2,57.1,2018,6
71,0,4903,0.0161467889908256,0.0,0.0,86.0,93.8,73.7,2018,6
120,1,773,0.0728846153846153,0.0734375,0.0477272727272727,35.0,40.3,25.2,2018,4
20,0,8548,0.7533898305084746,0.0,0.0,66.0,76.2,57.1,2018,6
55,1,9927,0.0728846153846153,0.0734375,0.0477272727272727,35.0,40.3,25.2,2018,4
106,0,277,0.0454716981132075,0.0,0.0,32.0,44.6,25.7,2018,4
54B,0,1483,0.000672268907563,0.0,0.0,73.0,79.9,61.9,2018,6
65,1,8425,0.0808547008547008,0.0,0.0,52.0,62.7,45.7,2018,5
172,1,2282,0.4967924528301886,0.0,0.0,53.0,60.6,47.0,2018,5
201,1,2410,0.0,0.0,0.0,69.0,79.6,53.0,2018,5
201,1,2272,0.0153846153846153,0.0,0.0,61.0,75.3,48.5,2018,6
39,1,1733,0.0,0.0,0.0,82.0,91.8,69.2,2018,6
52A,0,1168,0.0161467889908256,0.0,0.0,86.0,93.8,73.7,2018,6
8,1,22549,0.0370408163265306,0.0706896551724137,0.0083333333333333,36.0,42.8,26.9,2018,4
X98,1,3,0.0029729729729729,0.0,0.0,67.0,77.0,54.6,2018,6
22,1,15478,2.112016129032258,0.0,0.0,62.0,65.1,59.8,2018,6
156,1,7043,0.0354545454545454,0.0,0.0,69.0,75.1,61.8,2018,6
106,0,241,0.0004950495049504,0.0096385542168674,0.037037037037037,31.0,39.0,20.8,2018,4
67,1,9010,0.0873553719008264,0.0,0.0,69.0,79.4,64.1,2018,6
80,1,10121,0.648,0.0,0.0,73.0,80.7,65.9,2018,6
81W,1,1842,0.0179245283018867,0.0,0.0,39.0,42.3,29.7,2018,4
81,1,10951,0.0033928571428571,0.0,0.0,57.0,68.2,50.9,2018,5
76,0,5602,0.0869090909090909,0.0,0.0,46.0,53.5,44.4,2018,5
88,1,1289,0.0009090909090909,0.0,0.0,74.0,86.0,62.6,2018,6
111A,0,119,0.0004950495049504,0.0096385542168674,0.037037037037037,31.0,39.0,20.8,2018,4
70,1,9136,0.0,0.0,0.0,48.0,60.77777777777778,34.111111111111114,2018,4
15,1,7358,0.0021238938053097,0.0,0.0,75.0,80.9,63.4,2018,6
47,1,9904,0.0338333333333333,0.0,0.0,77.0,86.6,62.2,2018,5
169,1,44,0.0,0.0,0.0,82.0,91.8,69.2,2018,6
52A,1,4385,0.0,0.0,0.0,71.0,81.1,54.7,2018,5
93,1,3368,0.0370408163265306,0.0706896551724137,0.0083333333333333,36.0,42.8,26.9,2018,4
152,0,4577,0.0,0.0,0.0,87.0,94.4,76.6,2018,6
51,0,764,0.0001709401709401,0.0,0.0,70.0,79.0,52.9,2018,5
172,0,462,0.0012389380530973,0.0,0.0,62.0,74.2,50.0,2018,5
47,1,9426,0.0,0.0,0.0,63.0,73.9,51.0,2018,5
44,1,3416,0.0808547008547008,0.0,0.0,52.0,62.7,45.7,2018,5
78,1,7236,0.0004237288135593,0.0,0.0,69.0,78.8,60.7,2018,6
63W,1,1466,0.0011320754716981,0.0,0.0,48.0,58.7,34.7,2018,4
55A,1,326,0.0338333333333333,0.0,0.0,77.0,86.6,62.2,2018,5
93,1,3076,0.0004237288135593,0.0,0.0,69.0,78.8,60.7,2018,6
65,1,7449,0.5842741935483872,0.0,0.0,66.0,71.8,62.3,2018,6
155,1,6005,0.2905,0.0,0.0,62.0,78.1,50.7,2018,5
55A,1,372,0.0179245283018867,0.0,0.0,39.0,42.3,29.7,2018,4
62,1,10298,0.0338333333333333,0.0,0.0,77.0,86.6,62.2,2018,5
130,0,838,0.40472,0.0,0.0,68.0,73.2,60.6,2018,6
12,1,11389,0.0907627118644067,0.0,0.0,73.0,82.3,64.8,2018,6
39,1,2082,0.004018691588785,0.0063291139240506,0.0,32.0,39.3,22.6,2018,4
56,1,8430,0.0,0.0,0.0,51.0,61.9,41.2,2018,4
55,0,5301,0.8057142857142857,0.0,0.0,52.0,60.2,45.8,2018,5
8A,1,3142,1.1509375,0.0,0.0,64.0,77.3,56.2,2018,5
143,1,1871,0.0,0.0,0.0,72.0,83.3,54.2,2018,5
103,1,1551,0.0004237288135593,0.0,0.0,69.0,78.8,60.7,2018,6
119,1,4077,0.0094845360824742,0.03125,0.0,35.0,39.9,28.7,2018,4
2,1,3629,0.0022413793103448,0.0,0.0,62.0,74.0,47.3,2018,5
155,1,6058,0.0,0.0,0.0,73.0,81.2,59.5,2018,6
88,0,458,0.8057142857142857,0.0,0.0,52.0,60.2,45.8,2018,5
85A,1,671,0.1864754098360656,0.0,0.0,66.0,76.5,52.3,2018,5
90,1,4774,0.3948360655737705,0.0,0.0,71.0,86.2,63.5,2018,6
15,1,7381,0.0094845360824742,0.03125,0.0,35.0,39.9,28.7,2018,4
X49,1,7352,0.0022413793103448,0.0,0.0,62.0,74.0,47.3,2018,5
171,1,684,8.620689655172414e-05,0.0,0.0,67.0,79.5,53.6,2018,6
34,1,4053,0.1872115384615384,0.4917808219178082,0.4916666666666667,39.0,47.1,31.9,2018,4
52,1,13123,0.0354545454545454,0.0,0.0,69.0,75.1,61.8,2018,6
152,1,10346,0.0115384615384615,0.0,0.0,55.0,62.5,45.2,2018,4
48,1,548,0.0,0.0,0.0,82.0,91.8,69.2,2018,6
111A,0,125,0.7711504424778761,0.0,0.0,65.0,73.6,59.4,2018,6
79,1,21353,0.0907627118644067,0.0,0.0,73.0,82.3,64.8,2018,6
71,1,8893,0.807936507936508,0.0,0.0,64.0,75.4,52.9,2018,5
106,1,1244,0.0,0.0,0.0,32.0,41.22222222222222,22.3,2018,4
148,1,2432,0.0022413793103448,0.0,0.0,62.0,74.0,47.3,2018,5
88,0,449,0.0,0.0,0.0,83.0,93.77777777777776,67.55555555555556,2018,5
152,1,11401,0.0366101694915254,0.0,0.0,71.0,79.0,57.8,2018,6
92,0,2410,0.0454716981132075,0.0,0.0,32.0,44.6,25.7,2018,4
53,0,10055,0.7533898305084746,0.0,0.0,66.0,76.2,57.1,2018,6
52A,0,1312,0.0,0.0,0.0,43.0,53.7,30.3,2018,4
111A,1,179,0.0808547008547008,0.0,0.0,52.0,62.7,45.7,2018,5
143,1,1646,0.0,0.0,0.0,73.0,81.2,59.5,2018,6
67,1,9648,0.0,0.0,0.0,77.0,90.0,66.22222222222223,2018,5
8,1,19336,0.0022413793103448,0.0,0.0,62.0,74.0,47.3,2018,5
125,1,1102,0.0,0.0,0.0,69.0,79.6,53.0,2018,5
J14,1,12081,0.0,0.0,0.0,72.0,83.3,54.2,2018,5
28,0,3045,0.667603305785124,0.0,0.0,81.0,90.5,68.0,2018,6
67,1,10513,1.1509375,0.0,0.0,64.0,77.3,56.2,2018,5
132,1,265,0.0,0.0,0.0,77.0,90.0,66.22222222222223,2018,5
73,0,1940,0.0,0.0,0.0,50.0,57.5,40.9,2018,4
81,0,7228,0.2104098360655737,0.0,0.0,67.0,76.6,57.4,2018,6
79,0,12555,0.0161467889908256,0.0,0.0,86.0,93.8,73.7,2018,6
74,1,12025,0.0,0.0,0.0,77.0,90.0,66.22222222222223,2018,5
39,0,653,0.0,0.0,0.0,87.0,94.4,76.6,2018,6
31,1,279,0.0019819819819819,0.0,0.0,64.0,73.4,49.9,2018,5
84,0,1790,0.1617857142857142,0.0,0.0,60.0,67.22222222222223,53.888888888888886,2018,5
143,1,1854,0.0,0.0,0.0,59.0,73.3,46.9,2018,5
52,1,13611,0.0002884615384615,0.0,0.0,49.0,57.4,39.4,2018,4
119,1,4328,0.0011764705882352,0.0,0.0,53.0,61.0,39.3,2018,4
12,1,12468,0.0084,0.0317073170731707,0.074074074074074,35.0,40.6,28.7,2018,4
88,1,1210,0.0047787610619469,0.0,0.0,76.0,83.8,64.1,2018,6
82,1,16522,0.0227927927927927,0.0,0.0,64.0,76.9,58.4,2018,6
73,1,5046,0.0047787610619469,0.0,0.0,76.0,83.8,64.1,2018,6
4,0,13742,0.40472,0.0,0.0,68.0,73.2,60.6,2018,6
111A,1,150,0.0,0.0,0.0,51.0,61.9,41.2,2018,4
36,0,8817,0.698019801980198,0.009375,0.0,35.0,38.7,30.5,2018,4
91,0,2294,0.0,0.0,0.0,50.0,57.5,40.9,2018,4
111,1,3081,0.0009090909090909,0.0,0.0,74.0,86.0,62.6,2018,6
52A,1,4168,0.0891056910569105,0.0,0.0,70.0,82.1,56.9,2018,5
